sampleId	country	alabels	longitude	latitude	PC1	PC2
ind_474	Croatia	HR	16.1	45.32	0.0111	-0.046
ind_660	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.03	-0.0443
ind_1890	Czech Republic	CZ	15.3769842272552	49.7366066102774	0.0137	-0.0444
ind_1923	Bosnia and Herzegovina	BA	17.8620230363970	44.1758758177205	0.0028	-0.0493
ind_2083	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0031	-0.0416
ind_2733	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0026	-0.0424
ind_3467	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0241	-0.0478
ind_3548	Romania	RO	24.9821171437008	45.8858243977516	-0.0304	-0.0537
ind_3740	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0011	-0.0545
ind_4108	Bosnia and Herzegovina	BA	17.8620230363970	44.1758758177205	0.0048	-0.0588
ind_4506	Bosnia and Herzegovina	BA	17.8620230363970	44.1758758177205	0.001	-0.0539
ind_4819	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0314	-0.0508
ind_5238	Bulgaria	BG	25.2182005971862	42.8151664853966	-0.016	-0.0376
ind_5273	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0254	-0.0579
ind_5315	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0317	-0.0496
ind_5703	Hungary	HU	19.3687924374399	47.1822394595205	-0.0086	-0.0451
ind_6222	Hungary	HU	19.3687924374399	47.1822394595205	0.0149	-0.0462
ind_6632	Hungary	HU	19.3687924374399	47.1822394595205	-0.0104	-0.0416
ind_7474	Czech Republic	CZ	15.3769842272552	49.7366066102774	0.0212	-0.032
ind_7641	Romania	RO	24.9821171437008	45.8858243977516	-0.0061	-0.0422
ind_8135	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0192	-0.0561
ind_8469	Romania	RO	24.9821171437008	45.8858243977516	-0.0131	-0.0417
ind_8670	Hungary	HU	19.3687924374399	47.1822394595205	0.0086	-0.0398
ind_9707	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	0.0028	-0.0497
ind_10108	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0109	-0.0488
ind_10189	Hungary	HU	19.3687924374399	47.1822394595205	0.011	-0.0384
ind_11021	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.003	-0.059
ind_11126	Romania	RO	24.9821171437008	45.8858243977516	0.0099	-0.0532
ind_12887	Bosnia and Herzegovina	BA	17.8620230363970	44.1758758177205	0.0023	-0.047
ind_13011	Slovakia	SK	19.5167408690893	48.7084711361039	-0.057	-0.0215
ind_13067	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0078	-0.0512
ind_13419	Bosnia and Herzegovina	BA	17.8620230363970	44.1758758177205	0.0058	-0.0605
ind_13557	Albania	AL	20.0669417599939	41.2010555936319	-0.0354	-0.0491
ind_13912	Hungary	HU	19.3687924374399	47.1822394595205	0.0161	-0.0368
ind_14129	Ukraine	UA	31.3892588389883	49.0619830464609	0.0234	-0.0727
ind_14433	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.012	-0.0506
ind_14986	Romania	RO	24.9821171437008	45.8858243977516	-0.0119	-0.0558
ind_15097	Romania	RO	24.9821171437008	45.8858243977516	0.0045	-0.0453
ind_15426	Bulgaria	BG	25.2182005971862	42.8151664853966	-0.0202	-0.0431
ind_15496	Hungary	HU	19.3687924374399	47.1822394595205	0.0145	-0.0349
ind_16462	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0321	-0.0529
ind_16527	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0296	-0.0571
ind_16872	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	0.0021	-0.0454
ind_17204	Czech Republic	CZ	15.3769842272552	49.7366066102774	0.0281	-0.0627
ind_17669	Croatia	HR	16.1	45.32	0.0166	-0.068
ind_17955	Czech Republic	CZ	15.3769842272552	49.7366066102774	0.0222	-0.0284
ind_18083	Czech Republic	CZ	15.3769842272552	49.7366066102774	0.0212	-0.0415
ind_18501	Albania	AL	20.0669417599939	41.2010555936319	-0.02	-0.0484
ind_19593	Croatia	HR	16.1	45.32	-0.0383	-0.0486
ind_19599	Czech Republic	CZ	15.3769842272552	49.7366066102774	-6e-04	-0.0494
ind_22020	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.031	-0.0501
ind_22675	Hungary	HU	19.3687924374399	47.1822394595205	0.0179	-0.0423
ind_24231	Latvia	LV	24.856977593073	56.9121980114132	0.0516	-0.0666
ind_24512	Czech Republic	CZ	15.3769842272552	49.7366066102774	0.019	-0.0412
ind_25017	Romania	RO	24.9821171437008	45.8858243977516	-0.0147	-0.0475
ind_25098	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	0.002	-0.0628
ind_25564	Romania	RO	24.9821171437008	45.8858243977516	-0.0244	-0.036
ind_27833	Hungary	HU	19.3687924374399	47.1822394595205	0.0186	-0.0359
ind_27986	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	0	-0.0507
ind_28005	Czech Republic	CZ	15.3769842272552	49.7366066102774	0.022	-0.0429
ind_28027	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	0.0013	-0.0422
ind_28611	Albania	AL	20.0669417599939	41.2010555936319	-0.033	-0.0427
ind_29218	Romania	RO	24.9821171437008	45.8858243977516	-0.014	-0.0416
ind_29336	Macedonia, The Former Yugoslav Republic Of	MK	21.6939765444650	41.6709567270118	-0.0266	-0.0423
ind_29507	Hungary	HU	19.3687924374399	47.1822394595205	0.0172	-0.0297
ind_29556	Czech Republic	CZ	15.3769842272552	49.7366066102774	0.0105	-0.0306
ind_31205	Bosnia and Herzegovina	BA	17.8620230363970	44.1758758177205	0.0032	-0.0622
ind_31428	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0071	-0.0424
ind_32595	Hungary	HU	19.3687924374399	47.1822394595205	0.0185	-0.0424
ind_32986	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0353	-0.0462
ind_33396	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0273	-0.0542
ind_34699	Croatia	HR	16.1	45.32	0.008	-0.0582
ind_34721	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	9e-04	-0.0496
ind_34723	Croatia	HR	16.1	45.32	0.0109	-0.052
ind_35482	Macedonia, The Former Yugoslav Republic Of	MK	21.6939765444650	41.6709567270118	-0.0111	-0.0371
ind_35736	Romania	RO	24.9821171437008	45.8858243977516	-0.0166	-0.0399
ind_35798	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0106	-0.0597
ind_35984	Romania	RO	24.9821171437008	45.8858243977516	-0.0127	-0.0219
ind_36104	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0253	-0.0507
ind_37125	Macedonia, The Former Yugoslav Republic Of	MK	21.6939765444650	41.6709567270118	-0.0189	-0.0507
ind_37439	Hungary	HU	19.3687924374399	47.1822394595205	0.0133	-0.0406
ind_37628	Romania	RO	24.9821171437008	45.8858243977516	-0.0119	-0.0398
ind_37773	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0263	-0.0544
ind_38700	Croatia	HR	16.1	45.32	0.0033	-0.0322
ind_38782	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0239	-0.0594
ind_38794	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0243	-0.0494
ind_39319	Slovenia	SI	14.7739665751100	46.1226431116918	0.0084	-0.0568
ind_39943	Hungary	HU	19.3687924374399	47.1822394595205	0.0136	-0.0536
ind_40785	Hungary	HU	19.3687924374399	47.1822394595205	-0.0074	-0.041
ind_41221	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0294	-0.0507
ind_41606	Hungary	HU	19.3687924374399	47.1822394595205	-0.0034	-0.0379
ind_41729	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0287	-0.0476
ind_41734	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0301	-0.0415
ind_42098	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0077	-0.0324
ind_42125	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0034	-0.055
ind_42725	Hungary	HU	19.3687924374399	47.1822394595205	0.0101	-0.0329
ind_43172	Czech Republic	CZ	15.3769842272552	49.7366066102774	0.0205	-0.0429
ind_43252	Czech Republic	CZ	15.3769842272552	49.7366066102774	0.0252	-0.0413
ind_43473	Bosnia and Herzegovina	BA	17.8620230363970	44.1758758177205	-0.0049	-0.0446
ind_45879	Hungary	HU	19.3687924374399	47.1822394595205	0.0104	-0.0313
ind_47058	Macedonia, The Former Yugoslav Republic Of	MK	21.6939765444650	41.6709567270118	-0.022	-0.0365
ind_47219	Bosnia and Herzegovina	BA	17.8620230363970	44.1758758177205	0.0108	-0.0454
ind_48009	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0372	-0.0447
ind_49032	Hungary	HU	19.3687924374399	47.1822394595205	0.0161	-0.0434
ind_49152	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0018	-0.065
ind_49378	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	3e-04	-0.0395
ind_49547	Romania	RO	24.9821171437008	45.8858243977516	-0.0125	-0.0434
ind_49857	Serbia and Montenegro	YG	20.6157230848337	43.9494926410995	-0.0258	-0.0426
ind_1139	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0248	0.012
ind_1269	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0278	-8e-04
ind_1334	Ireland	IE	-8.18040076502755	53.1966827266848	0.0429	0.0312
ind_1398	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0234	0.0051
ind_1551	Ireland	IE	-8.18040076502755	53.1966827266848	0.0345	0.0108
ind_1599	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0129	-0.0032
ind_2721	Ireland	IE	-8.18040076502755	53.1966827266848	0.0363	0.0144
ind_3146	Ireland	IE	-8.18040076502755	53.1966827266848	0.0377	0.0196
ind_3181	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0306	-0.0021
ind_3708	Ireland	IE	-8.18040076502755	53.1966827266848	0.0343	0.0161
ind_4573	Ireland	IE	-8.18040076502755	53.1966827266848	0.0325	0.0027
ind_4865	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0244	0.0196
ind_4982	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0369	-0.0095
ind_5099	Sweden	SE	18	59.35	0.0381	-0.0208
ind_5426	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0258	0.0194
ind_5445	Ireland	IE	-8.18040076502755	53.1966827266848	0.034	0.0203
ind_5560	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0334	0.0128
ind_6762	Scotland	Sct	-3.2	55.95	0.0276	8e-04
ind_6802	Ireland	IE	-8.18040076502755	53.1966827266848	0.0343	0.0138
ind_6985	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.037	0.0216
ind_7795	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0247	0.0087
ind_8126	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0256	-0.0017
ind_8682	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0287	-0.0026
ind_9631	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0238	0.0085
ind_10548	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0277	0.0069
ind_10966	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.03	0.0094
ind_11577	Ireland	IE	-8.18040076502755	53.1966827266848	0.0358	0.0133
ind_12009	Ireland	IE	-8.18040076502755	53.1966827266848	0.0346	0.0234
ind_12725	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0224	-0.0035
ind_12863	Ireland	IE	-8.18040076502755	53.1966827266848	0.0311	0.016
ind_13550	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0351	0.0034
ind_13732	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0332	-0.0227
ind_13750	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0284	0.0078
ind_15615	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0299	-0.0075
ind_15748	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0342	0.0087
ind_16161	Ireland	IE	-8.18040076502755	53.1966827266848	0.0295	0.0098
ind_17248	Croatia	HR	16.1	45.32	0.0023	-0.0454
ind_17282	Ireland	IE	-8.18040076502755	53.1966827266848	0.0334	0.0099
ind_17918	Ireland	IE	-8.18040076502755	53.1966827266848	0.0321	0.0143
ind_18147	Ireland	IE	-8.18040076502755	53.1966827266848	0.0351	0.0247
ind_18213	Kosovo	KS	21.1	42.7	-0.0256	-0.0622
ind_18906	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0278	-0.0046
ind_19568	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0284	0.0063
ind_21319	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0284	0.0168
ind_21377	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0267	0.0032
ind_22689	Ireland	IE	-8.18040076502755	53.1966827266848	0.0321	0.0084
ind_22994	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0261	0.0047
ind_24146	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0326	-0.062
ind_24856	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0282	0.0169
ind_25230	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.03	-0.0022
ind_25324	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0305	0.0164
ind_25596	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0285	0.008
ind_25961	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0249	0.0093
ind_26221	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0269	0.0029
ind_26287	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0326	0.0113
ind_26504	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0254	-0.0014
ind_26840	Ireland	IE	-8.18040076502755	53.1966827266848	0.0426	0.0127
ind_26916	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0097	-0.0258
ind_27015	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0341	0.0039
ind_27230	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0295	0.0059
ind_27634	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.028	0.005
ind_28591	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0318	-0.0025
ind_28665	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0289	0.0025
ind_29385	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0253	0.0147
ind_30552	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0249	0.0173
ind_31017	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0348	-0.0174
ind_31696	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0268	0.0087
ind_33231	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0333	0.0027
ind_34382	Ireland	IE	-8.18040076502755	53.1966827266848	0.0352	0.0127
ind_34557	Ireland	IE	-8.18040076502755	53.1966827266848	0.0421	0.0163
ind_35266	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0267	-0.0109
ind_36063	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0254	0.0039
ind_36165	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0225	0.0065
ind_36261	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0298	-0.0016
ind_37693	Scotland	Sct	-3.2	55.95	0.0358	0.004
ind_38008	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0329	0.0066
ind_39064	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0331	0.008
ind_39528	Ireland	IE	-8.18040076502755	53.1966827266848	0.0343	0.0172
ind_40813	Italy	IT	12.5	42	-0.0212	0.0024
ind_45066	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0252	-0.0068
ind_45159	Germany	DE	10.3589016293772	51.0835556416166	0.0161	0.0013
ind_45656	Ireland	IE	-8.18040076502755	53.1966827266848	0.0266	0.0235
ind_45901	Ireland	IE	-8.18040076502755	53.1966827266848	0.0295	0.0105
ind_46570	Cyprus	CY	33.1996854536619	35.0981563694544	-0.0719	-0.0318
ind_48891	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0353	0.0072
ind_49319	United Kingdom	UK	-2.33119501692698	53.5432480069741	0.0319	0.0103
ind_199	Italy	IT	12.5	42	-0.0561	-0.019
ind_284	Italy	IT	12.5	42	-0.022	0.0051
ind_343	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0272	0.0387
ind_777	Italy	IT	12.5	42	-0.0529	-0.0312
ind_935	Spain	ES	-3.56611484727657	40.3287080082217	-0.0217	0.0369
ind_1523	Italy	IT	12.5	42	-0.0507	-0.0172
ind_1628	Italy	IT	12.5	42	-0.0596	-0.0104
ind_1718	Spain	ES	-3.56611484727657	40.3287080082217	-0.015	0.0356
ind_1783	Spain	ES	-3.56611484727657	40.3287080082217	-0.0175	0.048
ind_1843	Italy	IT	12.5	42	-0.0385	-0.0085
ind_1934	Italy	IT	12.5	42	-0.0432	-0.0154
ind_2164	Italy	IT	12.5	42	-0.0204	-0.0052
ind_2578	Italy	IT	12.5	42	-0.0203	-6e-04
ind_2676	Italy	IT	12.5	42	-0.0401	-0.0317
ind_3091	Spain	ES	-3.56611484727657	40.3287080082217	-0.013	0.0459
ind_3829	Spain	ES	-3.56611484727657	40.3287080082217	-0.0114	0.0387
ind_3935	Spain	ES	-3.56611484727657	40.3287080082217	-0.01	0.0326
ind_4104	Greece	GR	22.7088465896785	40.0341318427376	-0.0605	-0.0128
ind_4385	Spain	ES	-3.56611484727657	40.3287080082217	-0.0209	0.0281
ind_4479	Italy	IT	12.5	42	-0.0349	-0.0177
ind_4539	Italy	IT	12.5	42	-0.02	-0.0011
ind_4760	Spain	ES	-3.56611484727657	40.3287080082217	-0.0198	0.0232
ind_4890	Spain	ES	-3.56611484727657	40.3287080082217	-0.0151	0.0265
ind_4980	Spain	ES	-3.56611484727657	40.3287080082217	-0.016	0.0335
ind_5397	Spain	ES	-3.56611484727657	40.3287080082217	-0.01	0.0443
ind_5438	Spain	ES	-3.56611484727657	40.3287080082217	-0.0197	0.0433
ind_5441	Italy	IT	12.5	42	-0.0367	-0.0082
ind_5494	Spain	ES	-3.56611484727657	40.3287080082217	-0.0111	0.0366
ind_5613	Spain	ES	-3.56611484727657	40.3287080082217	-0.0171	0.0523
ind_5714	Italy	IT	12.5	42	-0.0502	-0.0347
ind_6129	Italy	IT	12.5	42	-0.0523	-0.0283
ind_6429	Spain	ES	-3.56611484727657	40.3287080082217	-0.0126	0.0417
ind_6717	Spain	ES	-3.56611484727657	40.3287080082217	-0.0143	0.042
ind_7000	Italy	IT	12.5	42	-0.0591	-0.0152
ind_7526	Spain	ES	-3.56611484727657	40.3287080082217	-0.0206	0.0381
ind_8326	Spain	ES	-3.56611484727657	40.3287080082217	-0.021	0.0361
ind_8581	Greece	GR	22.7088465896785	40.0341318427376	-0.0316	-0.0409
ind_8658	Spain	ES	-3.56611484727657	40.3287080082217	-0.0168	0.0487
ind_8709	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0178	0.0356
ind_8970	Spain	ES	-3.56611484727657	40.3287080082217	-0.0153	0.0494
ind_9411	Italy	IT	12.5	42	-0.0607	-0.0217
ind_9524	Italy	IT	12.5	42	-0.0178	-0.0079
ind_9763	Italy	IT	12.5	42	-0.0494	-0.0157
ind_9838	Italy	IT	12.5	42	-0.0152	-0.0148
ind_9897	Italy	IT	12.5	42	-0.0492	-0.0131
ind_10049	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0204	0.0452
ind_10916	Italy	IT	12.5	42	-0.0242	-0.005
ind_11113	Italy	IT	12.5	42	-0.04	-0.0238
ind_11311	Italy	IT	12.5	42	-0.0503	-0.0343
ind_11610	Greece	GR	22.7088465896785	40.0341318427376	-0.033	-0.0505
ind_12019	Italy	IT	12.5	42	-0.0407	-0.0136
ind_12549	Italy	IT	12.5	42	-0.0597	-0.0261
ind_13024	Italy	IT	12.5	42	-0.0214	0.0028
ind_13148	Italy	IT	12.5	42	-0.0253	-0.0107
ind_13149	Italy	IT	12.5	42	-0.0514	-0.0184
ind_13185	Italy	IT	12.5	42	-0.0514	-0.0161
ind_13720	Spain	ES	-3.56611484727657	40.3287080082217	-0.0148	0.0435
ind_13877	Spain	ES	-3.56611484727657	40.3287080082217	-0.0176	0.0447
ind_13906	Italy	IT	12.5	42	-0.0577	-0.0233
ind_13917	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0133	0.0316
ind_14220	Spain	ES	-3.56611484727657	40.3287080082217	-0.0139	0.0391
ind_14363	Spain	ES	-3.56611484727657	40.3287080082217	-0.0088	0.0423
ind_14625	Italy	IT	12.5	42	-0.0167	-3e-04
ind_14759	Italy	IT	12.5	42	-0.0344	-0.0176
ind_14899	Italy	IT	12.5	42	-0.0602	-0.0192
ind_15013	Italy	IT	12.5	42	-0.0433	-0.0248
ind_15483	Italy	IT	12.5	42	-0.0439	-0.019
ind_16270	Italy	IT	12.5	42	-0.051	-0.0279
ind_16543	Spain	ES	-3.56611484727657	40.3287080082217	-0.0202	0.0331
ind_16551	Italy	IT	12.5	42	-0.0183	-0.0146
ind_16653	Italy	IT	12.5	42	-0.013	-0.0242
ind_16823	Spain	ES	-3.56611484727657	40.3287080082217	-0.0224	0.0363
ind_16947	Spain	ES	-3.56611484727657	40.3287080082217	-0.0187	0.0447
ind_17890	Italy	IT	12.5	42	-0.0505	-0.0239
ind_18188	Italy	IT	12.5	42	-0.0364	0.0028
ind_18222	Italy	IT	12.5	42	-0.0531	-0.0127
ind_18233	Spain	ES	-3.56611484727657	40.3287080082217	-0.0161	0.045
ind_18547	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0207	0.0501
ind_18592	Spain	ES	-3.56611484727657	40.3287080082217	-0.0159	0.0481
ind_18880	Italy	IT	12.5	42	-0.053	-0.0237
ind_18996	Italy	IT	12.5	42	-0.0605	-0.0141
ind_19054	Spain	ES	-3.56611484727657	40.3287080082217	-0.0067	0.0298
ind_19702	Italy	IT	12.5	42	-0.0485	-0.0199
ind_19876	Spain	ES	-3.56611484727657	40.3287080082217	-0.0233	0.0316
ind_20011	Italy	IT	12.5	42	-0.0594	-0.0189
ind_20365	Spain	ES	-3.56611484727657	40.3287080082217	-0.0223	0.0331
ind_20507	Italy	IT	12.5	42	-0.0522	-0.0145
ind_21270	Spain	ES	-3.56611484727657	40.3287080082217	-0.0194	0.0417
ind_21365	Italy	IT	12.5	42	-0.0435	-0.0207
ind_21367	Spain	ES	-3.56611484727657	40.3287080082217	-0.0144	0.0311
ind_21593	Italy	IT	12.5	42	-0.029	-1e-04
ind_21865	Italy	IT	12.5	42	-0.0492	-0.0301
ind_21973	Italy	IT	12.5	42	-0.0098	-0.0098
ind_22045	Spain	ES	-3.56611484727657	40.3287080082217	-0.016	0.0277
ind_22227	Italy	IT	12.5	42	-0.0595	-3e-04
ind_22257	Italy	IT	12.5	42	-0.0492	-0.0171
ind_22266	Italy	IT	12.5	42	-0.0415	-0.0266
ind_22363	Spain	ES	-3.56611484727657	40.3287080082217	-0.0084	0.0137
ind_22628	Italy	IT	12.5	42	-0.0094	-0.0166
ind_23364	Italy	IT	12.5	42	-0.0042	-0.0112
ind_23842	Italy	IT	12.5	42	-0.0414	-0.028
ind_24438	Spain	ES	-3.56611484727657	40.3287080082217	-0.0091	0.0265
ind_24499	Italy	IT	12.5	42	-0.0537	-0.0188
ind_24623	Spain	ES	-3.56611484727657	40.3287080082217	-0.0102	0.0481
ind_24625	Italy	IT	12.5	42	-0.0572	-0.0152
ind_24735	Spain	ES	-3.56611484727657	40.3287080082217	-0.0093	0.0449
ind_24837	Italy	IT	12.5	42	-0.022	0.0064
ind_25058	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0166	0.0407
ind_25077	Italy	IT	12.5	42	-0.0392	-0.0135
ind_25476	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0149	0.0544
ind_25674	Italy	IT	12.5	42	-0.0042	-0.0069
ind_25801	Spain	ES	-3.56611484727657	40.3287080082217	-0.0098	0.0138
ind_26684	Spain	ES	-3.56611484727657	40.3287080082217	-0.0198	0.03
ind_28914	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0201	0.0401
ind_29315	Spain	ES	-3.56611484727657	40.3287080082217	-0.0125	0.0402
ind_29424	Italy	IT	12.5	42	-0.0388	-0.021
ind_29604	Italy	IT	12.5	42	-0.0482	-0.0347
ind_29607	Italy	IT	12.5	42	-0.0534	-0.0123
ind_29686	Spain	ES	-3.56611484727657	40.3287080082217	-0.0099	0.0182
ind_29824	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0231	0.041
ind_30215	Spain	ES	-3.56611484727657	40.3287080082217	-0.0145	0.0447
ind_30250	Turkey	TR	35.4099851969245	39.0611878403777	-0.0503	-0.083
ind_30553	Spain	ES	-3.56611484727657	40.3287080082217	-0.0083	0.0292
ind_30668	Italy	IT	12.5	42	-0.0352	-0.0074
ind_30893	Italy	IT	12.5	42	-0.0531	-0.0223
ind_30956	Spain	ES	-3.56611484727657	40.3287080082217	-0.0098	0.0341
ind_31065	Italy	IT	12.5	42	-0.019	-0.0115
ind_31442	Greece	GR	22.7088465896785	40.0341318427376	-0.0496	-0.0275
ind_31562	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0189	0.0325
ind_31931	Spain	ES	-3.56611484727657	40.3287080082217	-0.0194	0.0392
ind_31959	Spain	ES	-3.56611484727657	40.3287080082217	-0.0197	0.0354
ind_32135	Italy	IT	12.5	42	-0.0528	-0.0212
ind_32267	Spain	ES	-3.56611484727657	40.3287080082217	-0.0216	0.0461
ind_32343	Turkey	TR	35.4099851969245	39.0611878403777	-0.062	-0.0692
ind_32394	Greece	GR	22.7088465896785	40.0341318427376	-0.0449	-0.0382
ind_32446	Spain	ES	-3.56611484727657	40.3287080082217	-0.0124	0.0339
ind_32999	Spain	ES	-3.56611484727657	40.3287080082217	-0.013	0.0289
ind_33069	Italy	IT	12.5	42	-0.0494	-0.0315
ind_33104	Italy	IT	12.5	42	-0.0487	-0.0186
ind_33171	Italy	IT	12.5	42	-0.0591	-0.0251
ind_33225	Italy	IT	12.5	42	-0.0523	-0.0214
ind_33242	Italy	IT	12.5	42	-0.0539	0.039
ind_33344	Italy	IT	12.5	42	-0.0545	-0.0157
ind_33408	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0157	0.0224
ind_33432	Spain	ES	-3.56611484727657	40.3287080082217	-0.0106	0.031
ind_33659	Italy	IT	12.5	42	-0.041	-0.0156
ind_33904	Italy	IT	12.5	42	-0.0565	-0.0328
ind_33942	Spain	ES	-3.56611484727657	40.3287080082217	-0.0146	0.0423
ind_34042	Spain	ES	-3.56611484727657	40.3287080082217	-0.0113	0.0392
ind_34213	Italy	IT	12.5	42	-0.0347	-0.0264
ind_34982	Italy	IT	12.5	42	-0.0198	0.0025
ind_35010	Spain	ES	-3.56611484727657	40.3287080082217	-0.0186	0.0369
ind_35545	Spain	ES	-3.56611484727657	40.3287080082217	-0.0171	0.0318
ind_35613	Spain	ES	-3.56611484727657	40.3287080082217	-0.0093	0.0401
ind_36021	Spain	ES	-3.56611484727657	40.3287080082217	-0.015	0.0426
ind_36841	Portugal	PT	-8.0163924833239	39.5909680725474	-0.0183	0.0409
